69;99;2,385683775;1,668053034;1,347701776;1,14820403;1,10309327;1,196875656;1,346341587;2,554660958;3,11282736;3,07344674;3,135640369;2,97439221;3,67400731;2,803879547;2,475250598;2,506470029;2,923991877;4,772534124;5,734423176;5,763214403;4,677376745;3,690545394;3,390895978;3,42916056
70;99;1,779196471;1,291883643;1,015563372;0,900938842;0,826817538;0,912482194;1,030191057;1,970747688;2,375338624;2,405356643;2,394456967;2,319317316;2,759621947;2,099854833;1,893045719;1,913647042;2,271672;3,764560266;4,20123444;4,328608605;3,736973086;2,826337028;2,577067245;2,659865061
71;99;6,256647142;4,40428608;3,543732939;3,10580272;2,891761389;3,162696553;3,582437585;6,786577246;8,251899007;8,165834825;8,100940494;7,880851967;9,512449515;7,207500615;6,475451521;6,587720624;7,704479039;12,60145631;14,80334947;14,43209434;12,35603324;9,942169831;8,796104558;9,098342928
236;129;0,347824538;0,264541324;0,206797818;0,184232877;0,185263928;0,188367596;0,214800312;0,40746279;0,491499789;0,469523789;0,474934354;0,458122655;0,584158655;0,429690521;0,398964219;0,381000333;0,461038423;0,771100024;0,831054528;0,900919729;0,763238664;0,595340194;0,529460082;0,55736078
237;129;1,825382811;1,32141224;1,032526352;0,899920007;0,887981522;0,903814918;1,030551053;1,976888994;2,461318222;2,411684951;2,403246656;2,348029208;2,749518217;2,131837306;1,946744224;1,954007334;2,315603647;3,611305332;4,412924504;4,302628508;3,648783535;2,87091975;2,536673364;2,779254922
238;129;2,193566857;1,589173651;1,266672682;1,092845572;1,035136746;1,131855333;1,25758955;2,42055045;2,926061094;2,899863689;2,925084053;2,70348061;3,404400987;2,525221677;2,346111826;2,374599137;2,706300952;4,499528395;5,431853443;5,31857059;4,342201757;3,510879613;3,216304226;3,193366709
239;129;0,990871396;0,694257194;0,54672449;0,487985061;0,441976818;0,494077619;0,579934347;1,024095586;1,34166533;1,279837105;1,289254729;1,209422658;1,497514205;1,16179829;0,98988882;1,072200155;1,194900823;1,979107967;2,304933604;2,227194357;2,034530842;1,602072194;1,430012485;1,428615892
240;129;0,198998298;0,143313758;0,113127829;0,099642648;0,096277124;0,103283487;0,118928212;0,219063324;0,255830648;0,260025184;0,277947476;0,25187974;0,327466664;0,250331372;0,21634778;0,221572789;0,239843206;0,376493449;0,433961789;0,53472039;0,375738871;0,317631385;0,309633012;0,284414595
241;120;1,935711844;1,362455943;1,108133246;0,952846526;0,90097057;0,987227643;1,099903866;2,092152979;2,667365067;2,521733373;2,4766908;2,446997223;2,961324219;2,295721644;2,061912846;2,081767262;2,421383537;3,853631527;4,733861397;4,381882874;3,952817654;3,077800531;2,786246409;2,885165442
242;129;2,094590285;1,476433331;1,197347502;1,022833344;0,95757125;1,043289245;1,174064098;2,12463754;2,710995457;2,672981196;2,735171132;2,640369724;3,169547317;2,424560109;2,18171922;2,203601436;2,522327527;4,070031294;4,809164386;4,781151283;4,252010918;3,254485984;2,998516388;3,066045148
243;129;1,732172186;1,262237646;1,012359923;0,866737071;0,838373297;0,876058142;1,013296904;1,90835408;2,380381877;2,346963086;2,287350965;2,255217891;2,665418524;2,051523058;1,8640679;1,859148694;2,154551323;3,712870305;4,171648517;4,344320216;3,432964297;2,792491281;2,532495382;2,62254203
244;129;1,679179826;1,164312205;0,947502181;0,837614706;0,764542403;0,820046194;0,935613683;1,800676614;2,213555374;2,179015768;2,16841617;2,063914032;2,55028001;1,934083105;1,732553177;1,775812121;2,020771682;3,508037204;3,883371724;3,799422281;3,433684985;2,573162515;2,400025577;2,445901244
